league_,season_,team_,player_,nation_,pos_,age_,born_,90s_,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast_,xAG_,Expected_xA,Expected_A-xAG,KP_,1/3_,PPA_,CrsPA_,PrgP_,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int_,Tkl+Int_,Clr_,Err_,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
ITA-Serie A,2223,Lecce,Lorenzo Colombo,ITA,FW,20,2002,16.8,5,43,11,25.6,2.55,0.65,0.09,0.36,16.8,0,1,2,6.2,4.6,0.11,-1.2,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Milan,Divock Origi,BEL,FW,27,1995,11.4,2,29,12,41.4,2.54,1.05,0.07,0.17,18.2,0,0,0,2.1,2.1,0.07,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Milan,Marko Lazetić,SRB,FW,18,2004,0.1,0,1,0,0.0,10.0,0.0,0.0,,13.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Milan,Olivier Giroud,FRA,FW,35,1986,23.8,13,77,29,37.7,3.24,1.22,0.13,0.34,12.7,6,3,3,12.7,10.4,0.14,0.3,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Milan,Zlatan Ibrahimović,SWE,FW,40,1981,1.6,1,5,2,40.0,3.08,1.23,0.0,0.0,24.8,1,1,1,1.2,0.4,0.08,-0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Monza,Andrea Petagna,ITA,FW,27,1995,18.5,4,35,12,34.3,1.89,0.65,0.09,0.25,13.2,0,1,1,5.7,4.9,0.14,-1.7,-1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Napoli,Adam Ounas,ALG,FW,25,1996,0.2,0,1,0,0.0,6.0,0.0,0.0,,27.5,0,0,0,0.0,0.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Napoli,Alessio Zerbin,ITA,FW,23,1999,2.2,0,5,3,60.0,2.27,1.36,0.0,0.0,19.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Napoli,Giovanni Simeone,ARG,FW,27,1995,4.5,4,14,8,57.1,3.1,1.77,0.29,0.5,17.5,0,0,0,1.4,1.4,0.1,2.6,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Napoli,Hirving Lozano,MEX,FW,27,1995,17.8,3,41,13,31.7,2.3,0.73,0.05,0.15,18.5,0,1,1,5.4,4.6,0.11,-2.4,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Napoli,Karim Zedadka,FRA,FW,22,2000,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Napoli,Khvicha Kvaratskhelia,GEO,FW,21,2001,28.0,12,83,30,36.1,2.97,1.07,0.12,0.33,19.1,3,2,2,8.2,6.6,0.08,3.8,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Napoli,Matteo Politano,ITA,FW,28,1993,13.0,3,30,6,20.0,2.32,0.46,0.03,0.17,20.7,1,2,3,4.1,1.7,0.06,-1.1,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Napoli,Victor Osimhen,NGA,FW,23,1998,28.5,26,132,52,39.4,4.63,1.82,0.18,0.46,12.8,1,2,3,21.3,18.9,0.14,4.7,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Roma,Andrea Belotti,ITA,FW,28,1993,12.7,0,19,9,47.4,1.49,0.71,0.0,0.0,12.7,0,0,1,3.5,2.7,0.14,-3.5,-2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Roma,Eldor Shomurodov,UZB,FW,27,1995,1.3,0,6,3,50.0,4.54,2.27,0.0,0.0,19.8,0,0,0,0.6,0.6,0.1,-0.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Roma,Jordan Majchrzak,POL,FW,17,2004,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Roma,Tammy Abraham,ENG,FW,24,1997,24.3,8,62,28,45.2,2.55,1.15,0.13,0.29,12.0,0,0,0,10.8,10.8,0.17,-2.8,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Salernitana,Julian Kristoffersen,NOR,FW,25,1997,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Salernitana,Krzysztof Piątek,POL,FW,27,1995,23.8,4,57,19,33.3,2.4,0.8,0.05,0.16,15.5,1,1,1,8.3,7.6,0.13,-4.3,-4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Sampdoria,Daniele Montevago,ITA,FW,19,2003,2.6,0,7,1,14.3,2.73,0.39,0.0,0.0,13.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Sampdoria,Fabio Quagliarella,ITA,FW,39,1983,8.9,1,36,6,16.7,4.05,0.68,0.03,0.17,16.5,0,0,0,2.8,2.8,0.08,-1.8,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Sampdoria,Francesco Caputo,ITA,FW,34,1987,12.2,1,19,5,26.3,1.56,0.41,0.05,0.2,14.8,0,0,0,1.9,1.9,0.1,-0.9,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Sampdoria,Jesé,ESP,FW,29,1993,2.3,1,3,2,66.7,1.29,0.86,0.33,0.5,20.4,0,0,0,0.3,0.3,0.1,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Sampdoria,Mihailo Ivanović,SRB,FW,17,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Sampdoria,Sam Lammers,NED,FW,25,1997,12.2,1,23,8,34.8,1.88,0.65,0.04,0.13,11.6,0,0,0,2.5,2.5,0.11,-1.5,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Sassuolo,Andrea Pinamonti,ITA,FW,23,1999,24.0,5,66,21,31.8,2.75,0.87,0.06,0.19,15.3,0,1,1,7.1,6.3,0.1,-2.1,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Sassuolo,Armand Lauriente,FRA,FW,23,1998,24.2,7,55,21,38.2,2.28,0.87,0.11,0.29,20.4,10,1,1,4.7,3.9,0.07,2.3,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Sassuolo,Domenico Berardi,ITA,FW,27,1994,20.7,12,75,19,25.3,3.62,0.92,0.07,0.26,22.0,4,7,8,11.4,5.1,0.07,0.6,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Sassuolo,Emil Ceide,NOR,FW,20,2001,5.7,0,10,3,30.0,1.75,0.52,0.0,0.0,15.7,0,0,0,0.8,0.8,0.08,-0.8,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Sassuolo,Giacomo Raspadori,ITA,FW,22,2000,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Sassuolo,Grégoire Defrel,MTQ,FW,31,1991,13.0,2,16,10,62.5,1.23,0.77,0.13,0.2,11.8,0,0,0,3.5,3.5,0.22,-1.5,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Sassuolo,Janis Antiste,FRA,FW,19,2002,0.6,1,1,1,100.0,1.73,1.73,1.0,1.0,17.3,0,0,0,0.2,0.2,0.18,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Sassuolo,Luca D'Andrea,ITA,FW,17,2004,3.5,0,7,3,42.9,1.99,0.85,0.0,0.0,17.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Spezia,Dávid Strelec,SVK,FW,21,2001,1.9,0,3,1,33.3,1.6,0.53,0.0,0.0,11.2,0,0,0,0.5,0.5,0.17,-0.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Spezia,Eldor Shomurodov,UZB,FW,27,1995,9.0,1,18,4,22.2,2.0,0.44,0.06,0.25,15.7,0,0,0,2.8,2.8,0.16,-1.8,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Spezia,M'Bala Nzola,ANG,FW,25,1996,29.5,13,60,20,33.3,2.04,0.68,0.17,0.5,14.9,0,3,3,11.0,8.6,0.14,2.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Torino,Antonio Sanabria,PAR,FW,26,1996,27.0,12,67,24,35.8,2.48,0.89,0.16,0.46,13.5,0,1,1,9.3,8.5,0.13,2.7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Torino,Pietro Pellegri,ITA,FW,21,2001,5.2,2,10,5,50.0,1.94,0.97,0.2,0.4,12.5,0,0,0,1.5,1.5,0.15,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Udinese,Beto,GNB,FW,24,1998,23.7,10,60,20,33.3,2.54,0.85,0.15,0.45,13.7,0,1,1,10.9,10.1,0.17,-0.9,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Udinese,Gerard Deulofeu,ESP,FW,28,1994,13.5,2,44,12,27.3,3.27,0.89,0.05,0.17,17.4,10,0,0,5.1,5.1,0.11,-3.1,-3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Udinese,Isaac Success,NGA,FW,26,1996,20.2,1,35,5,14.3,1.74,0.25,0.03,0.2,16.3,0,0,0,3.3,3.3,0.1,-2.3,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Atalanta,Duván Zapata,COL,FW,32,1991,1.2,1,5,2,40.0,4.02,1.61,0.2,0.5,12.3,0,0,0,0.4,0.4,0.08,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Atalanta,El Bilal Touré,MLI,FW,21,2001,4.4,2,12,4,33.3,2.74,0.91,0.17,0.5,15.2,0,0,0,1.2,1.2,0.1,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Atalanta,Gianluca Scamacca,ITA,FW,24,1999,16.1,12,60,26,43.3,3.72,1.61,0.2,0.46,15.1,0,0,0,6.5,6.5,0.11,5.5,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Bologna,Jesper Karlsson,SWE,FW,25,1998,3.8,0,6,4,66.7,1.57,1.05,0.0,0.0,26.8,1,0,0,0.4,0.4,0.07,-0.4,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Bologna,Joshua Zirkzee,NED,FW,22,2001,30.7,11,84,29,34.5,2.74,0.95,0.11,0.31,17.8,3,2,2,9.0,7.4,0.09,2.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Bologna,Santiago Castro,ARG,FW,18,2004,2.7,1,7,3,42.9,2.6,1.12,0.14,0.33,19.6,0,0,0,1.0,1.0,0.14,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Bologna,Sydney van Hooijdonk,NED,FW,23,2000,2.4,0,5,1,20.0,2.12,0.42,0.0,0.0,18.1,1,0,0,0.6,0.6,0.12,-0.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Cagliari,Andrea Petagna,ITA,FW,28,1995,11.1,1,20,8,40.0,1.81,0.72,0.05,0.13,13.7,0,0,0,1.6,1.6,0.08,-0.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Cagliari,Gianluca Lapadula,PER,FW,33,1990,13.4,3,34,10,29.4,2.54,0.75,0.06,0.2,14.2,2,1,1,4.8,4.1,0.12,-1.8,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Cagliari,Leonardo Pavoletti,ITA,FW,34,1988,7.0,4,25,9,36.0,3.58,1.29,0.16,0.44,11.3,0,0,0,2.6,2.6,0.1,1.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Empoli,Alberto Cerri,ITA,FW,27,1996,6.1,1,10,3,30.0,1.65,0.5,0.1,0.33,10.8,0,0,0,1.2,1.2,0.12,-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Empoli,Emmanuel Ekong,SWE,FW,21,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Empoli,Francesco Caputo,ITA,FW,35,1987,14.1,3,22,9,40.9,1.56,0.64,0.09,0.22,11.7,0,1,1,3.4,2.6,0.12,-0.4,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Empoli,Giacomo Corona,ITA,FW,19,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Empoli,M'Baye Niang,SEN,FW,28,1994,7.9,6,20,5,25.0,2.54,0.64,0.1,0.4,16.9,0,4,4,5.4,2.3,0.11,0.6,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Empoli,Roberto Piccoli,ITA,FW,22,2001,0.4,0,1,0,0.0,2.31,0.0,0.0,,16.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Fiorentina,Andrea Belotti,ITA,FW,29,1993,10.5,3,33,9,27.3,3.13,0.85,0.09,0.33,13.9,0,0,0,3.7,3.7,0.11,-0.7,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Fiorentina,Christian Kouamé,CIV,FW,25,1997,12.1,2,24,7,29.2,1.98,0.58,0.08,0.29,17.0,0,0,0,1.9,1.9,0.08,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Fiorentina,Jonathan Ikone,FRA,FW,25,1998,18.7,3,39,15,38.5,2.09,0.8,0.08,0.2,16.1,0,0,0,4.6,4.6,0.12,-1.6,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Fiorentina,Josip Brekalo,CRO,FW,25,1998,7.2,1,9,4,44.4,1.24,0.55,0.11,0.25,19.3,0,0,0,0.4,0.4,0.04,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Fiorentina,M'Bala Nzola,ANG,FW,26,1996,17.2,3,31,12,38.7,1.8,0.7,0.06,0.17,12.5,0,1,1,4.5,3.7,0.12,-1.5,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Fiorentina,Nicolás González,ARG,FW,25,1998,21.3,12,84,33,39.3,3.95,1.55,0.13,0.33,16.6,2,1,3,10.4,8.0,0.1,1.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Fiorentina,Riccardo Sottil,ITA,FW,24,1999,12.3,2,34,13,38.2,2.77,1.06,0.06,0.15,17.0,1,0,0,2.6,2.6,0.08,-0.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Frosinone,Gennaro Borrelli,ITA,FW,23,2000,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Frosinone,Kaio Jorge,BRA,FW,21,2002,9.0,3,25,12,48.0,2.77,1.33,0.08,0.17,14.9,1,1,2,5.4,3.8,0.16,-2.4,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Frosinone,Luigi Canotto,ITA,FW,29,1994,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Frosinone,Marvin Cuni,ALB,FW,22,2001,5.9,1,10,2,20.0,1.69,0.34,0.1,0.5,14.3,1,0,0,1.3,1.3,0.13,-0.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Frosinone,Walid Cheddira,MAR,FW,25,1998,23.6,7,59,26,44.1,2.5,1.1,0.1,0.23,14.1,0,1,1,9.0,8.2,0.14,-2.0,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Genoa,Caleb Ekuban,GHA,FW,29,1994,12.6,4,27,12,44.4,2.15,0.95,0.15,0.33,14.7,0,0,0,2.9,2.9,0.11,1.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Genoa,Christos Papadopoulos,GRE,FW,18,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Genoa,David Akpan Ankeye,NGA,FW,21,2002,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Genoa,George Pușcaș,ROU,FW,27,1996,2.1,0,11,5,45.5,5.18,2.36,0.0,0.0,12.9,0,0,0,2.1,2.1,0.19,-2.1,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2324,Genoa,Mateo Retegui,ITA,FW,24,1999,24.6,7,62,22,35.5,2.52,0.89,0.1,0.27,14.3,0,1,1,5.8,5.0,0.08,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
